learner_id,course_id,completion_rate,time_spent_hours,rating,action_completee,entreprise_lancee
L0581,CRS019,0.51,2.5,3,non,non
L0581,CRS002,0.35,1.9,2,non,non
L0581,CRS025,0.77,3.0,5,non,non
L0581,CRS016,0.49,1.7,2,non,oui
L0581,CRS013,0.97,5.0,5,oui,non
L0581,CRS009,0.76,4.0,4,non,non
L0581,CRS001,0.77,1.3,4,non,non
L0581,CRS006,0.59,2.9,1,non,non
L0581,CRS017,0.21,0.8,3,non,non
L0582,CRS024,0.28,1.0,1,non,non
L0582,CRS008,0.09,0.4,1,non,non
L0582,CRS007,0.11,0.6,2,non,non
L0582,CRS013,0.64,2.2,1,non,non
L0583,CRS013,0.26,0.6,1,non,non
L0583,CRS005,0.07,0.4,2,non,non
L0583,CRS012,0.61,2.9,3,non,non
L0584,CRS001,0.28,0.4,4,non,non
L0584,CRS009,0.84,2.3,5,non,non
L0584,CRS025,1.0,2.6,5,oui,oui
L0585,CRS023,0.54,1.9,4,non,non
L0585,CRS020,0.39,1.0,4,non,non
L0585,CRS010,0.18,0.3,4,non,non
L0585,CRS004,0.79,1.8,3,non,non
L0585,CRS021,0.89,3.9,4,non,non
L0585,CRS005,0.53,2.3,1,non,non
L0585,CRS024,0.38,1.3,4,non,non
L0585,CRS009,0.47,1.0,4,non,non
L0586,CRS006,0.14,0.6,2,non,non
L0586,CRS002,0.54,0.9,3,non,non
L0586,CRS005,0.6,1.0,1,non,non
L0586,CRS024,0.14,0.8,1,non,oui
L0586,CRS022,0.46,2.0,1,non,non
L0586,CRS020,0.78,3.5,4,non,non
L0586,CRS011,0.11,0.4,4,non,non
L0586,CRS008,0.74,2.7,3,non,non
L0586,CRS013,0.5,1.2,1,non,non
L0586,CRS014,0.25,1.4,3,non,non
L0586,CRS012,0.79,4.7,3,non,non
L0587,CRS003,0.98,2.1,4,oui,non
L0587,CRS016,0.79,4.4,4,non,non
L0587,CRS001,0.09,0.3,2,non,non
L0587,CRS015,0.21,0.9,1,non,non
L0587,CRS009,0.73,4.2,3,non,non
L0587,CRS010,0.31,1.6,4,non,non
L0587,CRS008,0.38,0.6,2,non,non
L0587,CRS014,0.63,1.8,2,non,non
L0587,CRS002,0.47,0.9,4,non,non
L0588,CRS024,0.27,0.8,3,non,non
L0588,CRS018,0.35,1.1,2,non,non
L0588,CRS001,0.57,1.1,1,non,non
L0588,CRS022,0.43,2.3,3,non,non
L0588,CRS005,0.8,4.4,4,non,non
L0589,CRS017,1.0,5.6,5,oui,non
L0589,CRS022,0.26,1.0,2,non,non
L0589,CRS014,0.66,3.9,1,non,non
L0589,CRS005,0.49,2.1,2,non,non
L0589,CRS007,0.3,0.5,2,non,non
L0589,CRS015,0.96,4.1,4,oui,non
L0589,CRS013,0.28,0.8,4,non,non
L0590,CRS017,0.16,0.4,4,non,non
L0591,CRS006,0.2,1.0,2,non,non
L0591,CRS005,0.36,1.1,2,non,non
L0591,CRS023,0.0,0.0,4,non,non
L0591,CRS001,0.29,1.4,4,non,non
L0591,CRS025,0.59,2.5,1,non,non
L0591,CRS003,0.57,2.9,1,non,non
L0591,CRS021,0.12,0.6,1,non,non
L0592,CRS013,0.75,3.2,4,non,non
L0592,CRS019,0.49,2.8,4,non,non
L0593,CRS002,1.0,3.2,3,non,non
L0593,CRS013,0.82,4.8,5,non,non
L0593,CRS001,0.43,2.4,2,non,non
L0593,CRS018,0.08,0.2,1,non,non
L0593,CRS011,0.66,2.6,3,non,non
L0593,CRS010,0.33,0.7,3,non,non
L0593,CRS022,0.02,0.1,1,non,oui
L0593,CRS003,0.2,1.0,3,non,non
L0593,CRS014,0.03,0.1,3,non,non
L0593,CRS016,0.89,2.4,5,oui,non
L0594,CRS004,0.06,0.1,1,non,non
L0595,CRS025,0.96,3.1,3,oui,non
L0595,CRS018,0.07,0.2,3,non,non
L0595,CRS003,0.47,2.4,3,non,non
L0595,CRS017,0.19,0.6,2,non,non
L0595,CRS005,0.45,0.7,1,non,non
L0595,CRS021,0.09,0.4,2,non,non
L0595,CRS008,0.33,1.3,4,non,non
L0595,CRS022,0.63,3.2,3,non,non
L0595,CRS015,0.02,0.1,4,non,non
L0595,CRS010,0.03,0.1,2,non,non
L0595,CRS001,0.26,0.9,1,non,non
L0595,CRS023,0.56,2.2,4,non,non
L0596,CRS024,0.2,1.1,4,non,oui
L0596,CRS006,0.09,0.1,3,non,non
L0597,CRS012,0.97,2.8,4,oui,non
L0597,CRS001,0.42,1.0,3,non,non
L0597,CRS016,0.97,1.9,3,non,oui
L0597,CRS014,0.5,2.4,2,non,non
L0597,CRS022,0.31,1.6,3,non,non
L0597,CRS011,0.56,1.9,4,non,non
L0597,CRS008,0.53,1.2,3,non,non
L0597,CRS009,0.75,1.6,5,non,non
L0597,CRS010,0.18,0.6,1,non,non
L0597,CRS013,0.85,4.0,5,oui,non
L0597,CRS025,0.78,4.5,4,non,non
L0597,CRS024,0.08,0.5,4,non,non
L0598,CRS018,0.47,0.9,2,non,non
L0598,CRS015,0.64,2.0,1,non,non
L0598,CRS017,0.93,4.8,4,oui,non
L0598,CRS009,0.3,0.6,2,non,non
L0598,CRS020,0.27,0.7,1,non,non
L0598,CRS010,0.42,2.0,4,non,non
L0598,CRS016,0.95,2.1,4,oui,non
L0599,CRS020,0.36,1.5,2,non,oui
L0599,CRS024,0.4,1.8,3,non,non
L0599,CRS025,0.09,0.2,4,non,non
L0599,CRS012,0.55,1.0,2,non,non
L0599,CRS006,0.0,0.0,2,non,non
L0600,CRS022,0.72,2.8,4,non,non
L0600,CRS019,0.42,0.7,4,non,non
L0600,CRS010,0.87,1.4,3,oui,non
L0600,CRS017,0.18,0.4,3,non,non
L0600,CRS025,0.66,1.8,2,non,non
L0600,CRS006,0.03,0.1,1,non,non
L0601,CRS017,0.16,1.0,2,non,non
L0601,CRS014,0.45,2.4,1,non,non
L0601,CRS001,0.81,1.3,3,non,non
L0601,CRS008,0.47,1.0,1,non,non
L0601,CRS016,0.5,1.0,4,non,non
L0601,CRS005,0.55,0.9,1,non,non
L0601,CRS004,0.76,4.2,4,non,non
L0601,CRS025,0.94,4.3,5,oui,non
L0601,CRS013,0.72,1.9,5,non,non
L0601,CRS002,0.85,3.7,5,non,non
L0601,CRS023,0.01,0.0,2,non,non
L0601,CRS019,0.34,1.0,2,non,non
L0602,CRS016,0.92,3.7,5,oui,oui
L0603,CRS025,0.76,3.6,5,non,non
L0603,CRS015,0.42,1.4,1,non,non
L0603,CRS020,0.47,2.5,2,non,non
L0604,CRS020,0.84,1.4,5,oui,non
L0604,CRS019,0.9,2.1,4,oui,non
L0604,CRS021,0.72,2.3,4,non,non
L0604,CRS013,0.97,1.6,4,oui,non
L0604,CRS009,0.29,1.5,2,non,non
L0604,CRS016,0.4,0.9,1,non,non
L0604,CRS025,0.04,0.2,4,non,non
L0604,CRS004,0.85,2.3,5,non,non
L0604,CRS007,0.68,2.1,4,non,non
L0604,CRS024,0.12,0.5,3,non,non
L0604,CRS006,0.94,5.4,3,non,non
L0605,CRS010,0.22,0.7,3,non,non
L0605,CRS005,0.16,0.9,1,non,non
L0605,CRS013,0.87,3.6,4,oui,non
L0605,CRS003,0.07,0.1,3,non,non
L0605,CRS001,0.74,3.1,3,non,non
L0605,CRS016,0.32,0.8,2,non,non
L0605,CRS021,0.91,2.9,4,oui,non
L0606,CRS023,0.23,0.9,1,non,oui
L0606,CRS010,0.02,0.0,3,non,non
L0606,CRS013,0.42,2.1,2,non,non
L0606,CRS008,0.82,3.4,5,oui,non
L0606,CRS022,0.47,1.9,3,non,non
L0606,CRS020,0.91,1.8,5,oui,non
L0606,CRS011,0.91,2.7,3,non,non
L0607,CRS016,0.16,0.8,1,non,non
L0607,CRS017,0.79,2.7,4,non,non
L0607,CRS004,0.42,1.5,2,non,oui
L0607,CRS011,0.06,0.1,4,non,non
L0607,CRS012,0.83,3.0,4,non,non
L0607,CRS009,0.65,2.5,2,non,non
L0607,CRS005,0.72,1.8,5,non,non
L0607,CRS013,0.98,3.8,4,oui,non
L0607,CRS002,0.07,0.2,3,non,non
L0607,CRS015,0.67,2.2,2,non,non
L0608,CRS009,0.89,2.1,5,oui,non
L0608,CRS013,0.45,1.5,2,non,oui
L0608,CRS022,0.65,2.1,2,non,non
L0608,CRS017,0.95,5.1,4,oui,non
L0608,CRS024,0.55,3.1,4,non,non
L0608,CRS005,0.14,0.6,2,non,non
L0609,CRS024,0.8,3.1,5,non,non
L0609,CRS017,0.59,1.5,1,non,non
L0609,CRS016,0.78,3.9,4,non,oui
L0609,CRS020,0.79,3.6,5,non,non
L0609,CRS002,0.47,1.9,1,non,non
L0609,CRS014,0.33,1.8,4,non,non
L0609,CRS001,0.78,2.3,4,non,non
L0610,CRS024,0.47,2.0,4,non,non
L0611,CRS012,0.7,1.1,3,non,non
L0611,CRS009,0.18,0.4,4,non,non
L0611,CRS006,0.13,0.6,2,non,oui
L0611,CRS014,0.18,1.0,2,non,non
L0611,CRS003,0.11,0.2,4,non,non
L0611,CRS019,0.65,2.4,1,non,non
L0612,CRS014,0.06,0.2,3,non,non
L0612,CRS006,0.27,1.1,2,non,oui
L0613,CRS004,0.01,0.0,2,non,non
L0613,CRS014,0.9,4.4,5,oui,oui
L0613,CRS019,1.0,5.5,4,oui,non
L0614,CRS002,0.55,3.0,4,non,non
L0614,CRS014,0.89,1.4,4,oui,non
L0615,CRS015,0.69,4.0,3,non,non
L0615,CRS025,0.21,0.7,4,non,non
L0615,CRS002,0.92,2.9,4,oui,non
L0615,CRS011,0.44,1.8,4,non,non
L0616,CRS018,0.03,0.1,3,non,non
L0616,CRS001,0.16,0.5,3,non,non
L0616,CRS008,0.6,2.9,2,non,non
L0616,CRS019,0.7,4.2,4,non,non
L0617,CRS006,0.12,0.4,3,non,non
L0617,CRS019,0.3,1.5,4,non,oui
L0618,CRS023,0.45,1.0,3,non,non
L0618,CRS014,0.21,0.8,3,non,oui
L0618,CRS015,0.72,2.7,5,non,non
L0618,CRS013,0.82,2.8,5,oui,non
L0618,CRS021,0.85,1.4,3,oui,non
L0618,CRS011,0.92,3.7,4,oui,non
L0618,CRS006,0.77,4.3,4,non,non
L0619,CRS020,0.57,0.9,2,non,non
L0619,CRS002,0.16,0.9,2,non,non
L0619,CRS009,0.01,0.0,3,non,oui
L0619,CRS018,0.15,0.5,3,non,non
L0620,CRS004,0.62,3.0,3,non,non
L0621,CRS022,0.76,2.0,4,non,non
L0621,CRS002,0.25,1.4,4,non,non
L0621,CRS008,0.81,1.3,5,oui,non
L0621,CRS013,0.65,1.3,3,non,non
L0621,CRS019,0.09,0.5,1,non,non
L0621,CRS017,0.33,1.4,3,non,non
L0621,CRS018,0.61,2.6,1,non,non
L0621,CRS021,0.24,0.9,2,non,oui
L0621,CRS010,0.46,1.9,3,non,non
L0621,CRS007,0.91,2.9,5,oui,non
L0621,CRS020,0.09,0.2,4,non,non
L0621,CRS004,0.99,1.9,4,non,non
L0622,CRS008,0.67,2.5,4,non,non
L0622,CRS004,0.1,0.6,1,non,non
L0622,CRS016,0.43,1.5,2,non,oui
L0622,CRS012,0.57,1.3,3,non,non
L0622,CRS025,0.14,0.2,2,non,non
L0622,CRS013,0.06,0.3,3,non,non
L0622,CRS005,0.32,0.9,2,non,non
L0622,CRS014,0.64,1.8,1,non,non
L0622,CRS009,0.44,2.5,4,non,non
L0622,CRS023,0.26,1.1,2,non,non
L0622,CRS006,0.74,4.0,4,non,non
L0622,CRS003,0.5,1.3,3,non,non
L0623,CRS011,0.43,1.9,2,non,non
L0623,CRS023,0.88,4.3,5,oui,non
L0623,CRS018,0.35,1.1,1,non,non
L0623,CRS004,0.47,1.9,3,non,non
L0623,CRS019,0.27,1.5,3,non,non
L0623,CRS006,0.79,2.5,5,non,non
L0623,CRS001,0.83,3.3,4,oui,non
L0623,CRS010,0.48,1.6,2,non,oui
L0623,CRS016,0.51,1.7,2,non,non
L0623,CRS017,0.78,2.4,4,non,non
L0623,CRS021,0.64,1.9,3,non,non
L0624,CRS013,0.35,1.8,4,non,non
L0624,CRS006,0.88,2.5,4,oui,non
L0624,CRS018,0.76,4.2,3,non,non
L0624,CRS024,0.95,4.8,4,oui,non
L0624,CRS022,0.57,1.3,1,non,non
L0624,CRS021,0.61,2.7,4,non,non
L0624,CRS012,0.69,1.2,4,non,non
L0624,CRS001,0.26,1.4,3,non,non
L0624,CRS004,0.05,0.2,4,non,non
L0624,CRS020,0.07,0.4,1,non,oui
L0625,CRS020,0.76,3.1,4,non,non
L0625,CRS003,0.2,0.9,2,non,non
L0625,CRS002,0.84,1.6,5,non,non
L0625,CRS024,0.69,2.3,1,non,non
L0626,CRS015,0.04,0.1,4,non,non
L0626,CRS016,0.69,2.3,1,non,non
L0626,CRS022,0.44,0.9,3,non,non
L0627,CRS023,0.2,0.7,4,non,non
L0627,CRS012,0.66,3.5,1,non,non
L0627,CRS001,0.87,2.1,5,non,non
L0627,CRS025,0.79,2.1,3,non,non
L0627,CRS019,0.3,1.7,1,non,non
L0627,CRS011,0.28,1.4,1,non,non
L0627,CRS008,0.2,0.5,4,non,non
L0627,CRS015,0.39,1.2,4,non,non
L0627,CRS006,0.75,2.5,4,non,non
L0628,CRS010,0.1,0.4,1,non,non
L0628,CRS006,0.84,3.1,5,oui,non
L0628,CRS020,0.7,1.2,2,non,non
L0628,CRS002,0.22,0.6,3,non,oui
L0628,CRS009,0.5,1.2,3,non,non
L0628,CRS014,0.34,0.8,4,non,non
L0628,CRS003,0.45,2.2,1,non,non
L0628,CRS016,0.87,4.3,4,oui,non
L0628,CRS011,0.76,2.6,5,non,oui
L0628,CRS017,0.69,1.6,4,non,non
L0629,CRS003,0.23,1.3,3,non,non
L0629,CRS021,0.94,2.1,5,oui,non
L0629,CRS001,0.78,3.3,3,non,non
L0629,CRS020,0.22,0.9,3,non,non
L0629,CRS011,0.05,0.2,4,non,non
L0630,CRS008,0.46,1.5,4,non,non
L0630,CRS015,0.75,4.0,4,non,non
L0630,CRS017,0.26,0.9,4,non,non
L0630,CRS009,0.88,4.3,5,oui,non
L0630,CRS007,0.96,1.7,4,oui,non
L0631,CRS017,0.15,0.5,2,non,non
L0631,CRS024,0.11,0.5,3,non,non
L0631,CRS020,0.7,3.1,4,non,oui
L0631,CRS019,0.98,3.1,5,non,non
L0631,CRS002,0.23,0.6,3,non,non
L0631,CRS021,0.59,1.5,1,non,non
L0632,CRS015,0.18,0.6,4,non,non
L0632,CRS022,0.64,3.2,1,non,non
L0632,CRS007,0.45,2.0,4,non,non
L0632,CRS001,0.5,1.5,1,non,non
L0632,CRS013,0.75,3.1,4,non,non
L0632,CRS016,0.81,3.8,5,oui,non
L0632,CRS004,0.48,1.6,3,non,non
L0632,CRS018,0.64,3.4,3,non,non
L0632,CRS005,0.14,0.3,4,non,oui
L0632,CRS006,0.65,2.6,1,non,non
L0632,CRS012,0.4,1.9,1,non,non
L0633,CRS006,0.4,0.9,1,non,non
L0633,CRS002,0.94,3.9,4,oui,non
L0633,CRS025,0.62,2.8,2,non,non
L0633,CRS003,0.56,1.9,3,non,non
L0634,CRS025,0.46,2.6,1,non,non
L0634,CRS008,0.82,2.4,4,non,non
L0634,CRS015,0.16,0.4,2,non,non
L0634,CRS003,0.09,0.4,3,non,non
L0635,CRS020,0.6,1.1,3,non,non
L0635,CRS023,0.44,0.7,3,non,non
L0635,CRS001,0.53,3.1,3,non,non
L0635,CRS004,0.91,4.4,4,oui,non
L0635,CRS010,0.05,0.1,1,non,non
L0635,CRS012,0.54,1.8,1,non,non
L0635,CRS019,0.38,1.7,2,non,non
L0635,CRS014,0.34,1.5,1,non,non
L0635,CRS015,0.65,1.7,2,non,non
L0635,CRS024,0.65,1.2,1,non,non
L0635,CRS007,0.45,0.8,4,non,oui
L0636,CRS005,0.52,2.9,1,non,non
L0636,CRS014,0.4,1.6,4,non,non
L0636,CRS021,0.65,3.2,3,non,non
L0636,CRS010,0.33,1.9,1,non,non
L0636,CRS002,0.52,2.3,3,non,non
L0636,CRS015,0.18,0.8,3,non,non
L0636,CRS023,0.42,0.6,1,non,non
L0636,CRS007,0.88,2.8,3,non,non
L0636,CRS001,0.39,0.6,1,non,non
L0636,CRS019,0.84,2.2,3,oui,non
L0637,CRS014,0.9,2.4,4,non,non
L0637,CRS007,0.38,1.7,3,non,non
L0637,CRS022,0.52,2.7,4,non,non
L0638,CRS006,0.74,2.1,4,non,non
L0638,CRS001,0.66,2.1,4,non,non
L0639,CRS003,0.41,2.1,1,non,non
L0639,CRS005,0.38,1.9,1,non,non
L0639,CRS008,0.75,1.9,4,non,non
L0639,CRS015,0.76,3.5,3,non,non
L0639,CRS012,0.22,1.1,3,non,non
L0639,CRS023,0.08,0.3,4,non,non
L0639,CRS001,0.78,2.1,3,non,non
L0639,CRS006,0.87,4.5,4,oui,non
L0639,CRS009,0.55,1.1,4,non,non
L0639,CRS022,0.25,0.8,4,non,non
L0640,CRS005,0.38,1.9,4,non,non
L0640,CRS008,0.07,0.2,3,non,non
L0640,CRS014,0.48,2.7,2,non,non
L0640,CRS002,0.05,0.1,4,non,non
L0641,CRS019,0.07,0.2,4,non,non
L0641,CRS020,0.89,2.8,5,oui,non
L0641,CRS005,0.66,1.4,2,non,non
L0641,CRS001,0.75,3.6,5,non,non
L0641,CRS013,0.46,1.7,2,non,non
L0641,CRS014,0.78,1.2,3,non,non
L0641,CRS021,0.53,0.9,3,non,non
L0642,CRS004,0.53,1.2,1,non,non
L0642,CRS011,0.13,0.2,1,non,non
L0642,CRS007,0.29,0.5,4,non,non
L0642,CRS020,0.15,0.6,1,non,non
L0643,CRS024,0.87,4.2,5,non,non
L0643,CRS021,0.02,0.1,4,non,non
L0643,CRS022,0.9,4.8,5,non,non
L0643,CRS008,0.54,2.4,4,non,non
L0643,CRS002,0.74,3.3,4,non,non
L0644,CRS011,0.62,2.9,2,non,oui
L0645,CRS008,0.57,2.1,4,non,non
L0645,CRS011,0.94,1.8,4,oui,non
L0645,CRS001,0.13,0.7,1,non,non
L0646,CRS013,0.66,1.7,1,non,non
L0646,CRS018,0.41,0.8,4,non,non
L0646,CRS005,0.98,2.1,4,oui,oui
L0646,CRS001,0.25,1.4,4,non,non
L0646,CRS003,0.71,2.1,3,non,non
L0646,CRS016,0.48,2.1,4,non,non
L0647,CRS016,0.49,1.2,2,non,oui
L0648,CRS002,0.97,2.1,4,oui,non
L0648,CRS008,0.58,2.8,2,non,non
L0648,CRS014,0.19,0.7,2,non,non
L0648,CRS003,0.18,0.5,3,non,non
L0648,CRS019,0.45,1.8,1,non,non
L0648,CRS006,0.49,0.8,4,non,non
L0649,CRS011,0.84,2.8,3,oui,non
L0649,CRS003,0.79,3.4,5,non,non
L0649,CRS001,0.97,1.8,4,oui,non
L0649,CRS023,0.54,1.7,3,non,non
L0650,CRS009,0.56,1.7,1,non,non
L0650,CRS002,0.54,1.0,1,non,non
L0650,CRS020,0.84,2.2,5,non,non
L0650,CRS003,0.6,1.2,4,non,oui
L0651,CRS016,0.72,2.1,4,non,non
L0651,CRS001,0.28,0.4,2,non,non
L0651,CRS002,0.79,3.1,4,non,non
L0651,CRS010,0.54,2.5,4,non,non
L0651,CRS024,0.16,0.9,1,non,non
L0651,CRS019,0.37,1.9,4,non,non
L0651,CRS008,0.28,1.6,1,non,non
L0651,CRS021,0.53,0.8,4,non,non
L0652,CRS023,0.72,1.5,3,non,non
L0652,CRS011,0.6,2.2,3,non,non
L0652,CRS003,0.5,1.9,1,non,non
L0652,CRS013,0.84,3.1,5,oui,non
L0652,CRS010,0.48,2.8,2,non,oui
L0652,CRS014,0.68,1.4,1,non,non
L0652,CRS007,0.72,3.3,4,non,non
L0652,CRS019,0.08,0.2,2,non,non
L0652,CRS008,0.38,0.7,3,non,non
L0652,CRS024,0.56,1.7,4,non,non
L0653,CRS004,0.31,1.3,4,non,non
L0653,CRS025,0.48,2.8,3,non,non
L0653,CRS020,0.3,1.4,1,non,non
L0653,CRS021,0.68,3.1,2,non,non
L0653,CRS013,0.9,1.7,3,non,non
L0653,CRS002,0.82,3.3,4,oui,non
L0653,CRS010,0.79,4.0,5,non,non
L0653,CRS015,0.41,1.1,4,non,non
L0653,CRS006,0.36,2.1,2,non,non
L0653,CRS005,0.07,0.3,1,non,non
L0653,CRS001,0.49,2.0,4,non,oui
L0654,CRS017,0.04,0.1,4,non,non
L0654,CRS013,0.37,0.8,1,non,non
L0654,CRS002,0.43,2.3,1,non,oui
L0654,CRS011,0.22,0.4,1,non,non
L0654,CRS023,0.06,0.3,1,non,non
L0654,CRS024,0.14,0.6,3,non,non
L0654,CRS008,0.2,1.1,3,non,non
L0655,CRS020,0.86,3.1,5,oui,non
L0655,CRS012,0.26,0.7,2,non,oui
L0655,CRS008,0.29,1.2,3,non,non
L0655,CRS004,0.93,2.3,3,non,oui
L0655,CRS019,0.56,2.7,4,non,non
L0655,CRS006,0.35,0.9,3,non,non
L0655,CRS013,0.4,1.3,2,non,non
L0655,CRS002,0.69,1.5,4,non,non
L0655,CRS018,0.05,0.2,4,non,oui
L0655,CRS014,0.97,3.2,5,oui,non
L0655,CRS001,0.42,1.5,3,non,non
L0655,CRS003,0.64,3.1,4,non,oui
L0656,CRS012,0.07,0.4,1,non,oui
L0656,CRS003,0.23,1.1,1,non,non
L0656,CRS017,0.81,2.4,3,non,non
L0656,CRS001,0.06,0.1,3,non,non
L0657,CRS008,0.44,1.2,4,non,non
L0657,CRS019,0.73,2.3,3,non,non
L0657,CRS011,0.32,1.8,4,non,non
L0657,CRS010,0.32,1.1,1,non,non
L0658,CRS021,0.33,1.8,2,non,non
L0658,CRS019,0.32,1.4,3,non,non
L0658,CRS018,0.56,1.8,1,non,non
L0658,CRS013,0.47,2.3,2,non,non
L0658,CRS014,0.69,3.7,1,non,non
L0658,CRS010,0.24,0.4,1,non,non
L0658,CRS022,0.16,0.7,4,non,non
L0658,CRS007,0.22,1.2,2,non,non
L0658,CRS025,0.6,2.2,2,non,non
L0659,CRS010,0.24,0.5,4,non,non
L0659,CRS009,0.9,3.2,5,oui,non
L0659,CRS002,0.26,0.9,2,non,non
L0659,CRS006,0.71,1.8,5,non,non
L0659,CRS018,0.65,1.1,2,non,non
L0659,CRS005,0.02,0.0,1,non,oui
L0659,CRS011,0.62,1.6,2,non,non
L0660,CRS005,0.07,0.3,2,non,non
L0660,CRS007,0.01,0.0,3,non,non
L0660,CRS010,0.86,2.6,4,oui,non
L0660,CRS016,0.39,2.2,4,non,non
L0660,CRS022,0.57,2.4,1,non,non
L0661,CRS004,0.79,4.7,4,non,non
L0661,CRS001,0.18,0.9,2,non,non
L0661,CRS023,0.49,1.8,2,non,non
L0661,CRS013,0.08,0.4,1,non,non
L0662,CRS010,0.56,1.0,4,non,non
L0662,CRS024,0.34,1.0,3,non,non
L0662,CRS016,0.29,1.4,1,non,non
L0662,CRS001,0.79,2.2,3,non,non
L0662,CRS015,0.5,0.8,4,non,non
L0662,CRS022,0.76,2.9,5,non,non
L0662,CRS007,0.14,0.6,1,non,non
L0663,CRS006,0.66,2.0,4,non,non
L0663,CRS001,0.8,4.6,3,non,non
L0663,CRS002,0.45,1.3,4,non,non
L0663,CRS008,0.21,0.8,2,non,non
L0663,CRS013,0.7,2.8,4,non,non
L0663,CRS007,0.84,3.9,5,oui,non
L0663,CRS017,0.91,3.4,3,oui,non
L0664,CRS011,0.82,4.1,5,non,non
L0664,CRS001,0.75,4.4,4,non,non
L0664,CRS010,0.1,0.2,1,non,non
L0664,CRS020,0.91,2.7,4,oui,non
L0664,CRS007,0.25,0.4,1,non,non
L0664,CRS005,0.45,2.2,2,non,non
L0665,CRS019,0.94,2.7,4,non,non
L0665,CRS017,0.75,3.5,3,non,non
L0665,CRS023,0.77,3.0,4,non,non
L0665,CRS010,0.53,2.1,4,non,oui
L0666,CRS018,0.64,2.1,4,non,non
L0666,CRS010,0.57,2.2,3,non,non
L0666,CRS003,0.75,2.2,5,non,non
L0666,CRS013,0.62,2.5,4,non,non
L0666,CRS017,0.68,1.8,1,non,non
L0666,CRS002,0.86,3.0,4,non,non
L0666,CRS022,0.84,1.5,4,oui,non
L0666,CRS023,0.13,0.3,3,non,non
L0666,CRS007,0.32,1.1,4,non,non
L0666,CRS009,0.33,1.5,4,non,non
L0666,CRS024,0.75,2.3,5,non,non
L0667,CRS009,0.27,0.4,4,non,non
L0667,CRS016,0.34,1.7,4,non,non
L0667,CRS014,0.86,2.4,3,non,non
L0668,CRS009,0.86,2.3,5,oui,non
L0668,CRS011,0.3,0.6,2,non,non
L0668,CRS004,0.41,1.6,4,non,oui
L0668,CRS005,0.78,4.1,5,non,non
L0668,CRS006,0.73,2.6,4,non,non
L0668,CRS025,0.05,0.2,3,non,non
L0669,CRS017,0.17,0.9,3,non,non
L0669,CRS021,0.54,2.6,2,non,oui
L0669,CRS014,0.61,3.3,1,non,non
L0669,CRS002,0.67,1.0,4,non,non
L0670,CRS016,0.11,0.3,3,non,non
L0670,CRS020,0.3,1.7,4,non,non
L0670,CRS025,0.75,2.4,5,non,non
L0670,CRS019,0.51,3.0,3,non,non
L0670,CRS023,0.64,1.6,3,non,non
L0670,CRS005,0.89,3.7,5,non,non
L0670,CRS009,0.43,1.0,3,non,non
L0670,CRS011,0.65,3.3,1,non,non
L0670,CRS024,0.97,3.0,5,oui,non
L0670,CRS022,0.33,0.9,1,non,non
L0671,CRS005,0.74,3.3,5,non,non
L0671,CRS002,0.44,1.4,3,non,non
L0671,CRS008,0.11,0.3,4,non,non
L0671,CRS004,0.99,4.5,4,non,non
L0671,CRS019,0.75,1.6,5,non,non
L0672,CRS017,0.77,1.7,5,non,oui
L0672,CRS013,0.64,3.0,4,non,non
L0672,CRS023,0.76,1.7,5,non,non
L0672,CRS025,0.29,1.1,1,non,non
L0672,CRS009,0.44,2.0,4,non,non
L0672,CRS004,0.84,2.1,3,non,non
L0672,CRS019,0.53,2.9,1,non,non
L0672,CRS014,0.5,1.4,2,non,non
L0672,CRS006,0.82,4.3,5,non,non
L0672,CRS008,0.59,0.9,4,non,non
L0672,CRS011,0.24,0.9,2,non,non
L0673,CRS004,0.23,1.0,1,non,oui
L0673,CRS015,0.81,4.0,5,non,non
L0673,CRS020,0.8,3.2,5,non,oui
L0673,CRS017,0.89,2.5,5,oui,non
L0673,CRS019,0.7,1.3,4,non,non
L0673,CRS001,0.31,0.7,1,non,non
L0673,CRS005,0.88,3.5,5,oui,non
L0673,CRS006,0.75,2.7,3,non,non
L0674,CRS011,0.6,2.4,3,non,non
L0674,CRS016,0.99,4.9,5,non,non
L0675,CRS017,0.41,1.6,2,non,non
L0675,CRS009,0.69,2.3,2,non,non
L0675,CRS018,0.4,0.8,1,non,non
L0675,CRS015,0.79,3.3,4,non,non
L0676,CRS018,0.51,1.1,1,non,non
L0676,CRS004,0.49,2.8,4,non,non
L0676,CRS005,0.85,3.6,3,non,non
L0676,CRS019,0.22,1.1,2,non,non
L0676,CRS021,0.61,1.5,3,non,non
L0676,CRS025,0.51,2.9,4,non,non
L0676,CRS017,0.61,2.2,1,non,non
L0676,CRS013,0.32,1.1,3,non,non
L0676,CRS024,0.61,3.3,2,non,non
L0677,CRS011,0.01,0.0,2,non,non
L0677,CRS012,0.77,4.1,4,non,non
L0677,CRS023,0.33,1.4,3,non,non
L0677,CRS015,0.91,2.8,3,oui,non
L0678,CRS024,0.97,2.8,4,oui,non
L0678,CRS008,0.65,3.0,2,non,non
L0678,CRS017,0.98,5.0,3,non,non
L0678,CRS009,0.44,1.3,4,non,non
L0678,CRS022,0.78,3.3,3,non,non
L0678,CRS021,0.44,2.4,4,non,non
L0678,CRS002,0.87,1.9,4,oui,non
L0678,CRS010,0.36,1.4,3,non,non
